order_id,customer_id,order_date,ship_date,total_amount,order_status
14235,3624,2023-07-05,2023-07-08,5218.81,Completed
14236,3624,2023-09-17,2023-09-20,305.73,Completed
14237,3625,2022-02-27,2022-03-03,1314.61,Completed
14238,3625,2022-03-17,2022-03-22,2992.61,Completed
14239,3625,2022-04-28,2022-05-01,4625.29,Completed
14240,3625,2022-06-23,2022-06-28,4689.0,Completed
14241,3626,2022-05-01,2022-05-02,1132.04,Completed
14242,3627,2024-04-09,2024-04-13,51.86,Completed
14243,3627,2024-05-20,2024-05-21,225.87,Completed
14244,3627,2024-06-13,2024-06-18,887.68,Completed
14245,3628,2023-04-28,2023-04-29,92.07,Completed
14246,3629,2024-06-19,2024-06-22,163.77,Completed
14247,3629,2024-07-26,2024-07-27,284.58,Completed
14248,3629,2024-10-10,2024-10-13,4663.74,Completed
14249,3629,2024-11-25,2024-11-30,5380.31,Completed
14250,3630,2022-10-30,2022-11-03,1390.77,Completed
14251,3630,2023-01-27,2023-01-29,1504.85,Completed
14252,3630,2023-02-05,2023-02-07,1415.26,Completed
14253,3630,2023-03-06,2023-03-07,1617.03,Completed
14254,3630,2023-05-07,2023-05-09,896.97,Completed
14255,3630,2023-07-29,2023-07-30,1155.41,Completed
14256,3630,2023-08-13,2023-08-18,627.84,Completed
14257,3630,2023-10-18,2023-10-20,420.89,Completed
14258,3630,2023-12-21,2023-12-22,5442.87,Completed
14259,3631,2022-10-24,2022-10-28,989.48,Completed
14260,3632,2024-11-20,2024-11-23,622.27,Completed
14261,3633,2024-09-16,2024-09-19,2124.32,Completed
14262,3634,2022-07-25,2022-07-26,2099.43,Completed
14263,3634,2022-10-09,2022-10-11,96.85,Completed
14264,3634,2022-11-08,2022-11-09,4675.88,Completed
14265,3635,2023-07-21,2023-07-22,179.58,Completed
14266,3636,2022-08-09,2022-08-14,2680.37,Completed
14267,3637,2024-05-22,2024-05-24,87.36,Completed
14268,3637,2024-08-03,2024-08-05,2539.2,Completed
14269,3637,2024-10-06,2024-10-09,145.11,Completed
14270,3637,2024-11-19,2024-11-21,2163.17,Completed
14271,3638,2023-08-08,2023-08-09,5428.13,Completed
14272,3638,2023-10-18,2023-10-21,16.68,Completed
14273,3638,2023-12-25,2023-12-27,153.13,Completed
14274,3638,2024-01-04,2024-01-07,1793.02,Completed
14275,3639,2024-03-10,2024-03-12,3662.02,Completed
14276,3639,2024-04-15,2024-04-19,1848.07,Completed
14277,3639,2024-07-14,2024-07-19,2421.18,Completed
14278,3639,2024-08-30,2024-09-04,1520.65,Completed
14279,3639,2024-09-15,2024-09-19,1293.98,Completed
14280,3639,2024-11-18,2024-11-22,3432.15,Completed
14281,3640,2022-03-17,2022-03-20,1329.69,Completed
14282,3641,2023-12-29,2023-12-30,73.71,Completed
14283,3641,2024-02-25,2024-02-26,4986.87,Completed
14284,3641,2024-04-08,2024-04-09,225.61,Completed
14285,3641,2024-04-24,2024-04-27,505.2,Completed
14286,3642,2024-08-01,2024-08-06,1576.7,Completed
14287,3643,2022-11-23,2022-11-25,1928.44,Completed
14288,3644,2024-10-31,2024-11-01,2546.26,Completed
14289,3645,2024-03-10,2024-03-11,391.84,Completed
14290,3646,2022-11-08,2022-11-09,1523.36,Completed
14291,3646,2022-12-17,2022-12-18,2827.75,Completed
14292,3646,2023-03-08,2023-03-12,1880.98,Completed
14293,3647,2023-12-03,2023-12-04,229.96,Completed
14294,3647,2024-01-02,2024-01-06,220.98,Completed
14295,3647,2024-02-02,2024-02-04,1485.95,Completed
14296,3647,2024-02-25,2024-02-26,909.22,Completed
14297,3648,2022-10-18,2022-10-22,739.77,Completed
14298,3648,2022-12-16,2022-12-18,1952.11,Completed
14299,3649,2023-09-18,2023-09-19,2369.78,Completed
14300,3649,2023-09-26,2023-09-30,1634.04,Completed
14301,3649,2023-12-13,2023-12-14,2563.8,Completed
14302,3649,2024-01-01,2024-01-06,228.85,Completed
14303,3649,2024-02-14,2024-02-17,192.06,Completed
14304,3650,2024-09-21,2024-09-22,257.1,Completed
14305,3651,2023-01-09,2023-01-12,2014.46,Completed
14306,3651,2023-02-13,2023-02-18,1027.74,Completed
14307,3652,2023-10-26,2023-10-28,1853.72,Completed
14308,3652,2023-11-15,2023-11-16,1244.6,Completed
14309,3652,2024-02-07,2024-02-11,228.63,Completed
14310,3652,2024-03-15,2024-03-19,446.07,Completed
14311,3653,2024-04-13,2024-04-17,127.99,Completed
14312,3653,2024-06-27,2024-07-02,1380.32,Completed
14313,3653,2024-07-14,2024-07-16,807.63,Completed
14314,3654,2022-03-03,2022-03-04,2522.55,Completed
14315,3654,2022-03-18,2022-03-22,192.68,Completed
14316,3654,2022-03-25,2022-03-26,1111.1,Completed
14317,3654,2022-04-02,2022-04-03,759.69,Completed
14318,3654,2022-07-01,2022-07-05,134.9,Completed
14319,3654,2022-08-04,2022-08-07,2199.56,Completed
14320,3654,2022-09-02,2022-09-07,782.66,Completed
14321,3654,2022-11-01,2022-11-04,429.54,Completed
14322,3654,2022-11-26,2022-11-27,2316.95,Completed
14323,3654,2022-12-09,2022-12-12,2191.8,Completed
14324,3654,2023-03-07,2023-03-12,2756.6,Completed
14325,3654,2023-05-28,2023-05-31,4413.46,Completed
14326,3654,2023-08-09,2023-08-10,45.88,Completed
14327,3654,2023-10-27,2023-10-29,90.32,Completed
14328,3654,2023-12-19,2023-12-24,302.73,Completed
14329,3654,2024-02-04,2024-02-07,832.78,Completed
14330,3654,2024-04-20,2024-04-24,1414.76,Completed
14331,3654,2024-04-30,2024-05-01,1487.97,Completed
14332,3654,2024-07-13,2024-07-17,449.64,Completed
14333,3654,2024-08-18,2024-08-23,1562.31,Completed
14334,3655,2022-07-21,2022-07-23,812.75,Completed
14335,3655,2022-10-13,2022-10-15,2610.88,Completed
14336,3655,2022-12-28,2023-01-01,376.02,Completed
14337,3655,2023-01-11,2023-01-16,795.86,Completed
14338,3655,2023-01-22,2023-01-26,1277.46,Completed
14339,3655,2023-04-11,2023-04-13,170.65,Completed
14340,3655,2023-05-29,2023-06-02,4263.08,Completed
14341,3655,2023-08-01,2023-08-06,337.12,Completed
14342,3655,2023-09-26,2023-09-30,2118.41,Completed
14343,3655,2023-11-12,2023-11-15,865.09,Completed
14344,3655,2023-12-31,2024-01-01,2892.81,Completed
14345,3655,2024-03-29,2024-03-30,154.94,Completed
14346,3655,2024-04-22,2024-04-26,2734.8,Completed
14347,3655,2024-04-30,2024-05-01,19.57,Completed
14348,3655,2024-05-15,2024-05-18,2273.37,Completed
14349,3656,2024-09-06,2024-09-10,726.95,Completed
14350,3657,2023-05-07,2023-05-12,1511.36,Completed
14351,3658,2024-03-01,2024-03-04,5535.58,Completed
14352,3659,2022-05-08,2022-05-11,4045.34,Completed
14353,3659,2022-06-29,2022-07-01,2194.93,Completed
14354,3659,2022-07-18,2022-07-22,2935.38,Completed
14355,3659,2022-09-16,2022-09-19,386.27,Completed
14356,3660,2022-03-20,2022-03-25,399.57,Completed
14357,3660,2022-05-21,2022-05-26,1661.76,Completed
14358,3660,2022-06-06,2022-06-09,2617.0,Completed
14359,3660,2022-09-01,2022-09-04,1136.97,Completed
14360,3660,2022-10-19,2022-10-20,970.47,Completed
14361,3661,2024-02-11,2024-02-14,2686.46,Completed
14362,3661,2024-03-04,2024-03-06,3082.02,Completed
14363,3661,2024-04-17,2024-04-18,1871.52,Completed
14364,3661,2024-06-16,2024-06-19,486.36,Completed
14365,3661,2024-07-25,2024-07-30,186.22,Completed
14366,3661,2024-10-04,2024-10-05,3816.31,Completed
14367,3662,2023-10-25,2023-10-28,1396.51,Completed
14368,3662,2023-12-08,2023-12-10,4891.96,Completed
14369,3662,2023-12-31,2024-01-03,39.69,Completed
14370,3662,2024-01-10,2024-01-12,836.64,Completed
14371,3663,2024-07-14,2024-07-15,2691.63,Completed
14372,3664,2023-02-18,2023-02-22,200.31,Completed
14373,3664,2023-03-22,2023-03-25,2381.32,Completed
14374,3664,2023-05-15,2023-05-20,1897.17,Completed
14375,3664,2023-07-07,2023-07-08,864.73,Completed
14376,3665,2024-10-04,2024-10-06,1262.02,Completed
14377,3665,2024-10-27,2024-11-01,1642.26,Completed
14378,3665,2024-11-03,2024-11-06,925.57,Completed
14379,3666,2023-08-13,2023-08-15,211.33,Completed
14380,3667,2022-12-05,2022-12-10,834.34,Completed
14381,3667,2022-12-21,2022-12-23,1275.47,Completed
14382,3667,2023-03-21,2023-03-24,172.92,Completed
14383,3667,2023-04-02,2023-04-07,1003.01,Completed
14384,3668,2022-07-03,2022-07-06,3230.64,Completed
14385,3668,2022-10-01,2022-10-02,410.56,Completed
14386,3668,2022-11-18,2022-11-23,326.79,Completed
14387,3668,2023-02-16,2023-02-17,2170.01,Completed
14388,3668,2023-05-06,2023-05-11,498.23,Completed
14389,3668,2023-07-11,2023-07-13,4460.41,Completed
14390,3668,2023-08-21,2023-08-26,239.88,Completed
14391,3668,2023-10-04,2023-10-05,81.22,Completed
14392,3668,2023-11-11,2023-11-12,94.01,Completed
14393,3668,2023-12-24,2023-12-28,752.05,Completed
14394,3668,2024-02-28,2024-03-03,4403.45,Completed
14395,3668,2024-03-24,2024-03-26,2039.5,Completed
14396,3668,2024-04-06,2024-04-11,1020.82,Completed
14397,3668,2024-05-11,2024-05-14,428.92,Completed
14398,3668,2024-06-10,2024-06-12,787.41,Completed
14399,3668,2024-08-11,2024-08-13,1019.91,Completed
14400,3668,2024-09-12,2024-09-17,1922.18,Completed
14401,3668,2024-10-23,2024-10-26,91.76,Completed
14402,3668,2024-11-07,2024-11-12,408.57,Completed
14403,3669,2023-02-21,2023-02-24,1284.13,Completed
14404,3669,2023-04-03,2023-04-06,4827.64,Completed
14405,3669,2023-06-17,2023-06-21,1418.4,Completed
14406,3670,2022-01-12,2022-01-14,1351.27,Completed
14407,3670,2022-03-11,2022-03-16,654.14,Completed
14408,3671,2022-06-03,2022-06-06,347.44,Completed
14409,3671,2022-08-06,2022-08-09,447.36,Completed
14410,3672,2024-10-20,2024-10-25,3027.13,Completed
14411,3672,2024-11-07,2024-11-12,1269.82,Completed
14412,3673,2024-09-03,2024-09-05,2579.18,Completed
14413,3673,2024-11-21,2024-11-23,453.12,Completed
14414,3674,2022-10-11,2022-10-14,2591.56,Completed
14415,3674,2022-11-24,2022-11-28,5733.83,Completed
14416,3674,2023-02-07,2023-02-12,298.55,Completed
14417,3674,2023-04-17,2023-04-21,697.83,Completed
14418,3674,2023-06-06,2023-06-08,161.86,Completed
14419,3674,2023-08-03,2023-08-07,610.47,Completed
14420,3674,2023-08-12,2023-08-15,40.0,Completed
14421,3674,2023-11-02,2023-11-07,2061.4,Completed
14422,3675,2024-05-28,2024-05-30,988.36,Completed
14423,3676,2022-06-12,2022-06-14,1024.81,Completed
14424,3676,2022-06-29,2022-07-03,1070.88,Completed
14425,3676,2022-08-11,2022-08-12,1728.5,Completed
14426,3676,2022-09-16,2022-09-19,1550.02,Completed
14427,3676,2022-10-30,2022-11-01,8792.73,Completed
14428,3677,2023-09-07,2023-09-10,3370.64,Completed
14429,3677,2023-09-21,2023-09-24,1948.3,Completed
14430,3677,2023-10-28,2023-10-30,450.33,Completed
14431,3677,2023-12-10,2023-12-11,2868.86,Completed
14432,3678,2024-10-21,2024-10-25,396.16,Completed
14433,3679,2023-11-11,2023-11-15,203.25,Completed
14434,3679,2023-11-30,2023-12-05,1494.98,Completed
14435,3680,2023-08-24,2023-08-29,2251.17,Completed
14436,3681,2024-01-10,2024-01-14,88.32,Completed
14437,3681,2024-02-15,2024-02-20,523.08,Completed
14438,3682,2023-08-13,2023-08-15,187.94,Completed
14439,3682,2023-09-08,2023-09-10,365.94,Completed
14440,3682,2023-10-14,2023-10-15,2786.49,Completed
14441,3682,2023-11-11,2023-11-13,1099.73,Completed
14442,3682,2024-01-14,2024-01-15,1674.3,Completed
14443,3683,2023-05-14,2023-05-17,787.03,Completed
14444,3683,2023-06-15,2023-06-19,513.97,Completed
14445,3683,2023-06-23,2023-06-27,1032.0,Completed
14446,3683,2023-09-20,2023-09-22,3236.6,Completed
14447,3683,2023-11-17,2023-11-20,5490.35,Completed
14448,3683,2024-02-06,2024-02-11,1835.77,Completed
14449,3683,2024-03-20,2024-03-24,535.88,Completed
14450,3683,2024-05-03,2024-05-07,3409.87,Completed
14451,3683,2024-06-13,2024-06-15,1065.85,Completed
14452,3683,2024-07-13,2024-07-15,455.23,Completed
14453,3683,2024-08-10,2024-08-15,1341.51,Completed
14454,3683,2024-10-23,2024-10-28,2117.07,Completed
14455,3683,2024-11-27,2024-12-02,1422.97,Completed
14456,3684,2022-05-04,2022-05-05,510.32,Completed
14457,3684,2022-05-31,2022-06-04,1644.2,Completed
14458,3684,2022-07-28,2022-08-02,3223.79,Completed
14459,3684,2022-08-11,2022-08-14,842.75,Completed
14460,3684,2022-09-28,2022-10-03,383.74,Completed
14461,3684,2022-11-14,2022-11-15,827.81,Completed
14462,3684,2022-12-31,2023-01-01,379.05,Completed
14463,3684,2023-02-01,2023-02-03,904.36,Completed
14464,3684,2023-03-11,2023-03-13,601.88,Completed
14465,3684,2023-06-09,2023-06-12,804.93,Completed
14466,3684,2023-08-25,2023-08-26,524.98,Completed
14467,3684,2023-09-06,2023-09-07,1920.47,Completed
14468,3685,2024-08-24,2024-08-29,912.53,Completed
14469,3686,2022-03-04,2022-03-06,1845.82,Completed
14470,3687,2024-05-13,2024-05-17,5832.54,Completed
14471,3687,2024-06-10,2024-06-15,406.98,Completed
14472,3687,2024-08-10,2024-08-14,4200.09,Completed
14473,3687,2024-11-02,2024-11-06,678.44,Completed
14474,3687,2024-11-26,2024-11-27,1613.14,Completed
14475,3688,2023-11-21,2023-11-25,228.41,Completed
14476,3688,2024-01-25,2024-01-29,393.23,Completed
14477,3689,2023-02-24,2023-03-01,1314.26,Completed
14478,3689,2023-03-18,2023-03-20,3927.71,Completed
14479,3689,2023-04-09,2023-04-14,574.06,Completed
14480,3689,2023-04-21,2023-04-24,4704.38,Completed
14481,3690,2022-05-15,2022-05-19,970.65,Completed
14482,3691,2022-06-06,2022-06-10,943.83,Completed
14483,3691,2022-07-17,2022-07-18,1652.73,Completed
14484,3692,2022-05-31,2022-06-03,994.51,Completed
14485,3693,2024-09-12,2024-09-13,920.82,Completed
14486,3693,2024-09-24,2024-09-27,766.82,Completed
14487,3693,2024-10-18,2024-10-23,348.51,Completed
14488,3694,2022-04-02,2022-04-06,568.57,Completed
14489,3694,2022-06-19,2022-06-22,478.24,Completed
14490,3694,2022-07-31,2022-08-05,79.86,Completed
14491,3695,2024-10-20,2024-10-22,1806.38,Completed
14492,3696,2023-12-21,2023-12-23,681.17,Completed
14493,3696,2024-01-05,2024-01-06,155.58,Completed
14494,3696,2024-03-23,2024-03-25,3530.78,Completed
14495,3696,2024-04-23,2024-04-26,3985.6,Completed
14496,3696,2024-06-08,2024-06-11,17.76,Completed
14497,3696,2024-09-01,2024-09-06,887.78,Completed
14498,3696,2024-11-12,2024-11-14,4276.55,Completed
14499,3697,2023-09-17,2023-09-21,1471.36,Completed
14500,3697,2023-10-16,2023-10-18,188.7,Completed
14501,3697,2023-10-26,2023-10-27,773.32,Completed
14502,3698,2022-04-24,2022-04-25,969.53,Completed
14503,3699,2024-02-16,2024-02-21,3102.84,Completed
14504,3699,2024-04-18,2024-04-23,893.43,Completed
14505,3699,2024-06-15,2024-06-19,1644.16,Completed
14506,3699,2024-08-31,2024-09-04,1701.51,Completed
14507,3700,2022-04-22,2022-04-27,3695.38,Completed
14508,3700,2022-07-20,2022-07-24,2814.77,Completed
14509,3700,2022-10-09,2022-10-12,772.75,Completed
14510,3700,2022-11-24,2022-11-25,7208.1,Completed
14511,3700,2022-12-06,2022-12-07,5584.28,Completed
14512,3700,2023-01-29,2023-01-31,224.75,Completed
14513,3700,2023-04-07,2023-04-10,609.76,Completed
14514,3700,2023-06-12,2023-06-17,1646.22,Completed
14515,3700,2023-06-29,2023-07-03,696.33,Completed
14516,3700,2023-09-19,2023-09-24,905.45,Completed
14517,3700,2023-12-01,2023-12-05,329.49,Completed
14518,3701,2022-09-19,2022-09-22,209.22,Completed
14519,3701,2022-11-30,2022-12-05,643.8,Completed
14520,3701,2023-02-12,2023-02-15,3769.27,Completed
14521,3701,2023-04-06,2023-04-11,2545.62,Completed
14522,3701,2023-04-22,2023-04-26,1334.26,Completed
14523,3701,2023-05-12,2023-05-13,1385.52,Completed
14524,3701,2023-07-04,2023-07-09,2948.57,Completed
14525,3701,2023-07-23,2023-07-25,2468.08,Completed
14526,3701,2023-09-16,2023-09-18,1004.55,Completed
14527,3701,2023-10-26,2023-10-29,1847.87,Completed
14528,3701,2024-01-17,2024-01-21,235.9,Completed
14529,3701,2024-04-12,2024-04-16,1134.6,Completed
14530,3701,2024-06-17,2024-06-22,869.49,Completed
14531,3701,2024-08-20,2024-08-21,3923.46,Completed
14532,3701,2024-09-18,2024-09-19,181.72,Completed
14533,3701,2024-11-16,2024-11-17,1073.31,Completed
14534,3702,2022-10-12,2022-10-14,759.55,Completed
14535,3702,2023-01-04,2023-01-05,586.55,Completed
14536,3702,2023-02-17,2023-02-18,83.33,Completed
14537,3702,2023-04-09,2023-04-13,1904.23,Completed
14538,3703,2022-08-30,2022-09-02,295.98,Completed
14539,3704,2023-02-07,2023-02-10,2902.56,Completed
14540,3704,2023-03-27,2023-04-01,724.44,Completed
14541,3704,2023-05-27,2023-05-29,1212.5,Completed
14542,3704,2023-07-09,2023-07-14,604.83,Completed
14543,3704,2023-09-10,2023-09-13,434.97,Completed
14544,3704,2023-11-07,2023-11-11,354.33,Completed
14545,3704,2023-12-03,2023-12-06,1921.79,Completed
14546,3704,2024-01-27,2024-01-28,2776.79,Completed
14547,3704,2024-03-18,2024-03-19,398.06,Completed
14548,3704,2024-04-03,2024-04-07,5098.75,Completed
14549,3704,2024-06-20,2024-06-23,1051.68,Completed
14550,3704,2024-07-09,2024-07-11,3279.7,Completed
14551,3704,2024-08-09,2024-08-12,1813.67,Completed
14552,3704,2024-08-29,2024-08-30,1098.35,Completed
14553,3704,2024-09-22,2024-09-27,1155.02,Completed
14554,3704,2024-11-27,2024-11-28,289.94,Completed
14555,3705,2022-05-02,2022-05-03,1616.08,Completed
14556,3705,2022-06-20,2022-06-25,275.7,Completed
14557,3705,2022-07-22,2022-07-23,2924.91,Completed
14558,3705,2022-08-16,2022-08-19,1220.97,Completed
14559,3706,2022-07-12,2022-07-14,3930.62,Completed
14560,3706,2022-09-22,2022-09-26,977.23,Completed
14561,3706,2022-10-25,2022-10-27,3230.91,Completed
14562,3706,2022-11-26,2022-11-30,724.68,Completed
14563,3706,2023-02-05,2023-02-07,2136.96,Completed
14564,3706,2023-04-20,2023-04-21,2636.9,Completed
14565,3706,2023-05-05,2023-05-10,117.46,Completed
14566,3706,2023-06-07,2023-06-08,74.28,Completed
14567,3706,2023-06-29,2023-07-03,735.83,Completed
14568,3706,2023-07-13,2023-07-15,1309.96,Completed
14569,3706,2023-09-02,2023-09-07,2020.69,Completed
14570,3706,2023-10-25,2023-10-27,276.62,Completed
14571,3706,2024-01-17,2024-01-18,3807.79,Completed
14572,3706,2024-04-06,2024-04-08,4788.81,Completed
14573,3706,2024-06-01,2024-06-02,2337.88,Completed
14574,3706,2024-07-11,2024-07-16,858.1,Completed
14575,3706,2024-08-25,2024-08-30,862.74,Completed
14576,3706,2024-10-21,2024-10-25,168.6,Completed
14577,3707,2024-05-02,2024-05-05,1187.35,Completed
14578,3707,2024-06-20,2024-06-23,250.98,Completed
14579,3708,2023-06-03,2023-06-05,3894.9,Completed
14580,3709,2022-04-30,2022-05-05,2293.91,Completed
14581,3709,2022-07-27,2022-07-29,3257.09,Completed
14582,3709,2022-08-31,2022-09-03,4168.87,Completed
14583,3709,2022-11-26,2022-11-27,624.67,Completed
14584,3709,2023-02-14,2023-02-18,3744.76,Completed
14585,3709,2023-04-30,2023-05-03,147.26,Completed
14586,3709,2023-06-13,2023-06-15,1089.62,Completed
14587,3709,2023-07-03,2023-07-05,330.33,Completed
14588,3710,2023-01-07,2023-01-11,5052.4,Completed
14589,3711,2023-10-06,2023-10-08,1486.83,Completed
14590,3711,2023-11-28,2023-12-01,913.19,Completed
14591,3711,2024-01-01,2024-01-03,54.13,Completed
14592,3711,2024-02-09,2024-02-11,73.39,Completed
14593,3711,2024-04-10,2024-04-14,1858.9,Completed
14594,3711,2024-07-09,2024-07-10,381.46,Completed
14595,3711,2024-08-08,2024-08-13,463.57,Completed
14596,3711,2024-10-26,2024-10-28,1219.21,Completed
14597,3712,2023-05-16,2023-05-20,1911.06,Completed
14598,3712,2023-08-02,2023-08-03,1738.22,Completed
14599,3712,2023-10-08,2023-10-13,1990.3,Completed
14600,3712,2023-10-15,2023-10-18,1044.81,Completed
14601,3713,2024-03-28,2024-03-29,1444.83,Completed
14602,3713,2024-05-08,2024-05-12,16.48,Completed
14603,3713,2024-06-02,2024-06-04,1932.97,Completed
14604,3713,2024-08-28,2024-08-29,6524.09,Completed
14605,3713,2024-11-17,2024-11-22,3205.8,Completed
14606,3714,2022-09-14,2022-09-19,399.54,Completed
14607,3714,2022-11-17,2022-11-21,536.88,Completed
14608,3714,2023-02-02,2023-02-03,257.81,Completed
14609,3715,2023-06-01,2023-06-05,645.55,Completed
14610,3716,2024-01-03,2024-01-07,76.82,Completed
14611,3716,2024-03-30,2024-04-02,3633.73,Completed
14612,3716,2024-04-09,2024-04-12,3251.17,Completed
14613,3716,2024-05-26,2024-05-31,229.04,Completed
14614,3716,2024-08-03,2024-08-04,78.55,Completed
14615,3716,2024-08-20,2024-08-21,149.77,Completed
14616,3716,2024-10-27,2024-10-31,341.3,Completed
14617,3716,2024-11-22,2024-11-26,205.81,Completed
14618,3717,2023-09-17,2023-09-22,30.92,Completed
14619,3717,2023-10-03,2023-10-04,6355.0,Completed
14620,3718,2023-08-26,2023-08-29,77.08,Completed
14621,3719,2023-07-06,2023-07-11,1445.3,Completed
14622,3719,2023-08-03,2023-08-04,1926.55,Completed
14623,3720,2024-10-29,2024-11-03,1631.9,Completed
14624,3721,2023-12-17,2023-12-21,822.1,Completed
14625,3721,2024-01-25,2024-01-26,646.98,Completed
14626,3721,2024-04-04,2024-04-08,327.78,Completed
14627,3721,2024-06-03,2024-06-08,137.37,Completed
14628,3721,2024-07-22,2024-07-24,424.95,Completed
14629,3721,2024-09-10,2024-09-14,842.76,Completed
14630,3721,2024-10-03,2024-10-07,4182.4,Completed
14631,3722,2023-08-03,2023-08-08,2127.8,Completed
14632,3723,2022-10-11,2022-10-14,1646.32,Completed
14633,3723,2022-10-23,2022-10-27,177.53,Completed
14634,3724,2023-03-11,2023-03-14,2989.13,Completed
14635,3725,2022-10-18,2022-10-22,468.85,Completed
14636,3725,2022-11-30,2022-12-01,969.41,Completed
14637,3725,2023-01-21,2023-01-23,2003.47,Completed
14638,3725,2023-04-06,2023-04-08,1105.7,Completed
14639,3725,2023-04-26,2023-04-30,4747.61,Completed
14640,3725,2023-06-27,2023-06-29,2350.71,Completed
14641,3725,2023-07-21,2023-07-24,3843.67,Completed
14642,3725,2023-08-29,2023-08-30,4054.02,Completed
14643,3726,2024-06-20,2024-06-25,2560.73,Completed
14644,3727,2022-02-19,2022-02-23,1181.71,Completed
14645,3727,2022-04-17,2022-04-19,506.17,Completed
14646,3727,2022-07-10,2022-07-12,1806.73,Completed
14647,3727,2022-10-06,2022-10-10,762.88,Completed
14648,3727,2022-12-09,2022-12-11,2821.47,Completed
14649,3727,2023-02-28,2023-03-05,209.23,Completed
14650,3727,2023-03-24,2023-03-26,2319.52,Completed
14651,3728,2023-07-09,2023-07-10,1763.37,Completed
14652,3729,2024-03-04,2024-03-08,448.9,Completed
14653,3730,2022-05-05,2022-05-10,439.21,Completed
14654,3730,2022-07-14,2022-07-17,4324.61,Completed
14655,3731,2024-03-02,2024-03-07,4886.54,Completed
14656,3732,2024-02-25,2024-02-29,1211.71,Completed
14657,3732,2024-03-20,2024-03-22,4314.27,Completed
14658,3732,2024-04-13,2024-04-17,5297.83,Completed
14659,3732,2024-05-09,2024-05-12,244.06,Completed
14660,3732,2024-05-16,2024-05-21,612.17,Completed
14661,3732,2024-07-08,2024-07-10,5915.72,Completed
14662,3732,2024-07-29,2024-07-31,1927.79,Completed
14663,3732,2024-09-16,2024-09-19,262.44,Completed
14664,3733,2022-04-01,2022-04-05,2651.22,Completed
14665,3733,2022-06-26,2022-06-27,321.33,Completed
14666,3733,2022-08-29,2022-09-02,1843.15,Completed
14667,3733,2022-09-15,2022-09-20,2182.57,Completed
14668,3734,2024-02-19,2024-02-21,685.31,Completed
14669,3734,2024-03-31,2024-04-03,1386.06,Completed
14670,3734,2024-04-29,2024-05-01,773.32,Completed
14671,3735,2024-06-04,2024-06-05,755.84,Completed
14672,3735,2024-08-04,2024-08-05,2389.04,Completed
14673,3735,2024-09-07,2024-09-12,3165.39,Completed
14674,3735,2024-10-24,2024-10-28,1133.19,Completed
14675,3735,2024-11-24,2024-11-29,988.7,Completed
14676,3736,2022-03-09,2022-03-12,247.71,Completed
14677,3736,2022-06-07,2022-06-08,177.08,Completed
14678,3736,2022-06-14,2022-06-19,1427.28,Completed
14679,3736,2022-07-28,2022-08-02,123.63,Completed
14680,3737,2023-11-20,2023-11-25,1511.04,Completed
14681,3737,2023-12-07,2023-12-10,163.1,Completed
14682,3737,2024-02-02,2024-02-03,1687.95,Completed
14683,3737,2024-04-23,2024-04-27,3047.77,Completed
14684,3738,2023-03-25,2023-03-28,397.62,Completed
14685,3738,2023-04-21,2023-04-23,71.82,Completed
14686,3738,2023-05-20,2023-05-22,1894.07,Completed
14687,3738,2023-08-04,2023-08-05,197.45,Completed
14688,3738,2023-11-01,2023-11-03,313.83,Completed
14689,3738,2023-11-09,2023-11-10,1488.24,Completed
14690,3739,2024-06-13,2024-06-16,3835.68,Completed
14691,3739,2024-08-06,2024-08-11,2833.85,Completed
14692,3739,2024-10-23,2024-10-26,4034.6,Completed
14693,3739,2024-11-25,2024-11-29,4638.12,Completed
14694,3740,2022-08-18,2022-08-20,48.89,Completed
14695,3740,2022-10-12,2022-10-14,1568.45,Completed
14696,3740,2022-11-25,2022-11-27,1281.9,Completed
14697,3740,2022-12-10,2022-12-12,2140.5,Completed
14698,3741,2024-08-09,2024-08-12,961.38,Completed
14699,3741,2024-09-26,2024-09-28,1085.93,Completed
14700,3741,2024-10-11,2024-10-12,521.37,Completed
14701,3742,2022-12-03,2022-12-08,300.61,Completed
14702,3742,2022-12-28,2023-01-02,1786.93,Completed
14703,3742,2023-03-14,2023-03-16,4907.49,Completed
14704,3742,2023-05-08,2023-05-10,14.83,Completed
14705,3743,2023-05-05,2023-05-08,88.08,Completed
14706,3744,2023-08-01,2023-08-06,1068.45,Completed
14707,3745,2023-05-27,2023-05-31,238.82,Completed
14708,3745,2023-06-18,2023-06-22,2906.0,Completed
14709,3745,2023-07-31,2023-08-05,2027.43,Completed
14710,3746,2024-03-23,2024-03-28,506.77,Completed
14711,3746,2024-04-19,2024-04-21,244.83,Completed
14712,3746,2024-06-21,2024-06-25,455.23,Completed
14713,3746,2024-06-29,2024-07-04,5669.34,Completed
14714,3747,2024-01-13,2024-01-16,248.04,Completed
14715,3748,2023-05-29,2023-06-03,2043.1,Completed
14716,3748,2023-07-03,2023-07-04,648.22,Completed
14717,3748,2023-08-09,2023-08-10,1527.55,Completed
14718,3748,2023-10-22,2023-10-25,368.18,Completed
14719,3749,2023-09-22,2023-09-25,696.42,Completed
14720,3749,2023-12-21,2023-12-24,388.87,Completed
14721,3749,2024-02-21,2024-02-23,2901.72,Completed
14722,3749,2024-03-10,2024-03-13,2279.63,Completed
14723,3749,2024-04-17,2024-04-21,170.65,Completed
